# Id_interactions,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,label
10562,169335,1,0,0,0,0,0,0,0,0,1
10573,194319,1,0,0,0,0,0,0,0,0,1
10604,174880,7,0,0,1,0,0,0,0,0,1
10605,80504,0,0,0,0,0,0,0,0,0,1
10615,177659,4,1,0,0,0,0,0,0,0,1
10617,127694,2,0,0,0,0,0,0,0,0,1
10637,233183,1,0,0,0,0,0,0,0,0,1
10686,138799,1,0,0,0,0,0,0,0,0,1
10693,366428,1,1,2,0,0,0,0,0,0,1
10697,169335,1,0,0,0,0,0,0,0,0,1
10705,205423,1,0,0,0,0,0,0,0,0,1
10707,210975,1,0,0,0,0,0,0,0,0,1
10719,97160,0,0,0,0,0,0,0,0,0,1
10757,130470,2,0,0,0,0,0,0,0,0,1
10792,324791,1,0,0,0,0,0,0,0,0,1
10797,80504,0,0,0,0,0,0,0,0,0,1
10818,185989,2,1,0,0,0,0,0,0,0,1
10839,161006,2,0,0,0,0,0,0,0,0,1
10847,136023,1,0,0,0,0,0,0,0,0,1
10887,177661,2,1,0,0,0,0,0,0,0,1
10904,169331,4,1,0,0,0,0,0,0,0,1
10912,155456,0,0,0,0,0,0,0,0,0,1
10915,172103,8,0,0,1,0,0,0,0,0,1
10921,155456,0,0,0,0,0,0,0,0,0,1
10922,202647,1,0,0,0,0,0,0,0,0,1
10926,208199,1,0,0,0,0,0,0,0,0,1
10946,322012,1,1,2,0,0,0,0,0,0,1
10952,86056,0,0,0,0,0,0,0,0,0,1
11099,138799,1,0,0,0,0,0,0,0,0,1
11131,180440,0,0,0,0,0,0,0,0,0,1
11132,88832,0,0,0,0,0,0,0,0,0,1
11185,455259,4,1,0,0,0,0,0,0,0,1
11200,241511,1,0,0,0,0,0,0,0,0,1
11207,210975,1,0,0,0,0,0,0,0,0,1
11213,138799,1,0,0,0,0,0,0,0,0,1
11230,163783,1,0,0,0,0,0,0,0,0,1
11247,133246,2,0,0,0,0,0,0,0,0,1
11268,149903,1,0,0,0,0,0,0,0,0,1
11276,163783,1,0,0,0,0,0,0,0,0,1
11296,435826,5,0,0,1,0,0,0,0,0,1
11358,99932,3,0,1,0,0,0,0,0,0,1
11378,116591,1,0,0,0,0,0,0,0,0,1
11398,285924,4,0,0,0,0,0,0,0,0,1
11401,166560,0,0,0,0,0,0,0,0,0,1
11405,288699,1,3,0,1,0,0,0,0,0,1
11410,99932,3,0,1,0,0,0,0,0,0,1
11435,41639,1,0,0,0,0,0,0,0,0,1
11447,127694,2,0,0,0,0,0,0,0,0,1
11453,435826,5,0,0,1,0,0,0,0,0,1
11458,172112,0,0,0,0,0,0,0,0,0,1
11483,102708,3,0,1,0,0,0,0,0,0,1
11513,435826,5,0,0,1,0,0,0,0,0,1
11514,188760,7,0,0,1,0,0,0,0,0,1
11521,158231,1,0,0,0,0,0,0,0,0,1
11523,366428,1,1,2,0,0,0,0,0,0,1
11528,183215,1,0,0,0,0,0,0,0,0,1
11538,99932,3,0,1,0,0,0,0,0,0,1
11550,194320,0,0,0,0,0,0,0,0,0,1
11554,138798,2,0,0,0,0,0,0,0,0,1
11575,183214,2,0,0,0,0,0,0,0,0,1
11583,272043,4,0,1,0,0,0,0,0,0,1
11586,158232,0,0,0,0,0,0,0,0,0,1
11596,172103,8,0,0,1,0,0,0,0,0,1
11599,155455,1,0,0,0,0,0,0,0,0,1
11632,177664,0,0,0,0,0,0,0,0,0,1
11633,163784,0,0,0,0,0,0,0,0,0,1
11664,191542,1,1,0,0,0,0,0,0,0,1
11666,269261,3,6,2,0,0,0,0,0,0,1
11673,133247,1,0,0,0,0,0,0,0,0,1
11683,155456,0,0,0,0,0,0,0,0,0,1
11689,152679,1,0,0,0,0,0,0,0,0,1
11698,138796,4,0,0,0,0,0,0,0,0,1
11704,324792,0,0,0,0,0,0,0,0,0,1
11718,191542,1,1,0,0,0,0,0,0,0,1
11731,147119,3,6,0,0,0,0,0,0,0,1
11734,161007,1,0,0,0,0,0,0,0,0,1
11741,180434,5,0,0,1,0,0,0,0,0,1
11751,258167,1,0,0,0,0,0,0,0,0,1
11767,230407,1,0,0,0,0,0,0,0,0,1
11778,177663,1,0,0,0,0,0,0,0,0,1
11782,161007,1,0,0,0,0,0,0,0,0,1
11785,219303,1,0,0,0,0,0,0,0,0,1
11795,247063,1,0,0,0,0,0,0,0,0,1
11803,197092,3,0,1,0,0,0,0,0,0,1
11807,161007,1,0,0,0,0,0,0,0,0,1
11827,133247,1,0,0,0,0,0,0,0,0,1
11830,133247,1,0,0,0,0,0,0,0,0,1
11844,155455,1,0,0,0,0,0,0,0,0,1
11845,347000,0,0,0,0,0,0,0,0,0,1
11850,247063,1,0,0,0,0,0,0,0,0,1
11853,252610,5,1,0,0,0,0,0,0,0,1
11865,144343,3,6,0,0,0,0,0,0,0,1
11872,238735,1,0,0,0,0,0,0,0,0,1
11895,549647,1,0,0,0,0,0,0,0,0,1
11901,149903,1,0,0,0,0,0,0,0,0,1
11918,219303,1,0,0,0,0,0,0,0,0,1
11928,197094,2,0,0,0,0,0,0,0,0,1
9442,222407,2,0,2,0,0,0,0,0,0,1
9586,131631,0,0,0,0,0,0,0,0,0,1
9679,213333,0,0,0,0,0,0,0,0,0,1
9739,226947,1,0,2,0,0,0,0,0,0,1
9879,231489,0,0,0,0,0,0,0,0,0,1
9962,222408,1,0,2,0,0,0,0,0,0,1
9968,222408,1,0,2,0,0,0,0,0,0,1
10424,217872,0,0,0,0,0,0,0,0,0,1
10620,217855,7,8,2,0,0,0,0,0,0,1
10789,231489,0,0,0,0,0,0,0,0,0,1
11095,213330,3,0,0,0,0,0,0,0,0,1
11235,231489,0,0,0,0,0,0,0,0,0,1
11788,340421,2,0,2,0,0,0,0,0,0,1
9486,40756,0,0,0,0,0,0,0,0,0,1
9581,40756,0,0,0,0,0,0,0,0,0,1
9771,38984,0,0,0,0,0,0,0,0,0,1
9927,35434,5,1,0,0,0,0,0,0,0,1
10028,38984,0,0,0,0,0,0,0,0,0,1
10107,40756,0,0,0,0,0,0,0,0,0,1
10544,40756,0,0,0,0,0,0,0,0,0,1
10601,38984,0,0,0,0,0,0,0,0,0,1
10627,40756,0,0,0,0,0,0,0,0,0,1
10644,38984,0,0,0,0,0,0,0,0,0,1
10650,40756,0,0,0,0,0,0,0,0,0,1
10751,38984,0,0,0,0,0,0,0,0,0,1
10810,38984,0,0,0,0,0,0,0,0,0,1
10814,40756,0,0,0,0,0,0,0,0,0,1
10958,40756,0,0,0,0,0,0,0,0,0,1
10963,40756,0,0,0,0,0,0,0,0,0,1
10982,40756,0,0,0,0,0,0,0,0,0,1
10983,40756,0,0,0,0,0,0,0,0,0,1
10984,40756,0,0,0,0,0,0,0,0,0,1
10985,38984,0,0,0,0,0,0,0,0,0,1
10986,31890,5,1,0,0,0,0,0,0,0,1
11005,28346,5,1,0,0,0,0,0,0,0,1
11006,28346,5,1,0,0,0,0,0,0,0,1
11025,28346,5,1,0,0,0,0,0,0,0,1
11026,28346,5,1,0,0,0,0,0,0,0,1
11045,31890,5,1,0,0,0,0,0,0,0,1
11046,33662,5,1,0,0,0,0,0,0,0,1
11047,40756,0,0,0,0,0,0,0,0,0,1
11049,38984,0,0,0,0,0,0,0,0,0,1
11252,38984,0,0,0,0,0,0,0,0,0,1
11289,40756,0,0,0,0,0,0,0,0,0,1
11326,38984,0,0,0,0,0,0,0,0,0,1
11512,40756,0,0,0,0,0,0,0,0,0,1
11530,40756,0,0,0,0,0,0,0,0,0,1
11580,81505,6,1,0,0,0,0,0,0,0,1
11594,79734,5,1,0,0,0,0,0,0,0,1
11852,77961,6,1,0,0,0,0,0,0,0,1
9806,280963,4,1,0,0,0,0,0,0,0,1
10196,207672,0,0,0,0,0,0,0,0,0,1
11208,85506,1,1,4,0,0,0,0,0,0,1
10033,220357,5,1,0,0,0,0,1,0,0,1
10803,119350,0,6,1,1,0,0,0,0,0,1
10906,157043,2,2,3,0,0,0,0,0,0,1
11323,150761,2,2,3,0,0,0,0,0,0,1
11508,185319,0,0,0,0,0,0,0,0,0,1
11539,157042,0,6,1,1,0,0,0,0,0,1
11204,329662,0,6,1,1,0,0,0,0,0,1
11497,145652,0,0,0,0,0,0,0,0,0,1
11545,161431,7,5,1,1,0,0,0,0,0,1
11560,185215,4,0,1,0,0,0,0,0,0,1
11582,168040,0,0,0,0,0,0,0,0,0,1
34943,214129,1,0,0,0,0,0,0,0,0,0
34944,428258,2,0,0,0,0,0,0,0,0,0
34945,302575,0,0,0,0,0,0,0,0,0,0
34946,228092,3,0,0,0,0,0,0,0,0,0
34947,200163,2,0,0,0,0,0,0,0,0,0
34948,325849,1,0,0,0,0,0,0,0,0,0
34949,316536,3,1,0,0,0,0,0,0,0,0
34950,372395,5,0,0,0,0,0,0,0,0,0
34951,209469,3,3,0,0,0,0,0,0,0,0
34952,456190,0,0,0,0,0,0,0,0,0,0
34953,223431,5,1,3,0,0,0,0,0,0,0
34954,293257,7,1,0,0,0,0,0,0,0,0
34955,288598,5,7,0,0,0,0,0,0,0,0
34956,200146,6,7,0,5,1,0,0,0,0,0
34957,451535,0,0,0,0,0,0,0,0,0,0
34958,242058,2,0,0,0,0,0,0,0,0,0
34959,437554,11,5,0,0,0,0,0,0,0,0
34960,246714,1,0,0,0,0,0,0,0,0,0
34961,228093,2,0,0,0,0,0,0,0,0,0
34962,1173038,8,13,1,0,0,0,0,0,0,0
34963,847208,2,0,0,0,0,0,0,0,0,0
34964,209469,3,3,0,0,0,0,0,0,0,0
34965,335160,0,0,0,0,0,0,0,0,0,0
34966,269982,6,2,0,0,0,0,0,0,0,0
34967,97755,0,0,0,0,0,0,0,0,0,0
34968,223438,2,0,0,0,0,0,0,0,0,0
34969,1252116,53,14,5,2,1,4,0,0,0,0
34970,2085394,39,2,1,4,0,0,0,0,0,0
34971,228095,0,0,0,0,0,0,0,0,0,0
34972,121030,0,0,0,0,0,0,0,0,0,0
34973,325848,2,0,0,0,0,0,0,0,0,0
34974,1303317,57,14,5,2,1,4,0,0,0,0
34975,372390,4,0,3,3,0,0,0,0,0,0
34976,493422,4,3,0,1,0,0,0,0,0,0
34977,65170,0,0,0,0,0,0,0,0,0,0
34978,311880,5,0,0,0,0,0,0,0,0,0
34979,246707,4,4,0,0,0,0,0,0,0,0
34980,1820094,5,5,1,0,0,0,0,0,0,0
34981,60515,0,0,0,0,0,0,0,0,0,0
34982,474800,7,3,0,0,0,0,0,0,0,0
34983,353780,0,0,0,0,0,0,0,0,0,0
34984,237405,0,0,0,0,0,0,0,0,0,0
34985,223440,0,0,0,0,0,0,0,0,0,0
34986,391020,0,0,0,0,0,0,0,0,0,0
34987,297919,1,0,0,0,0,0,0,0,0,0
34988,335159,1,0,0,0,0,0,0,0,0,0
34989,1233548,11,13,0,3,0,0,0,0,0,0
34990,93100,0,0,0,0,0,0,0,0,0,0
34991,1103218,15,2,0,0,0,0,0,0,0,0
34992,409629,5,6,0,0,0,0,0,0,0,0
34993,293263,2,0,0,0,0,0,0,0,0,0
34994,800650,5,5,0,0,0,0,0,0,0,0
34995,367743,2,0,0,0,0,0,0,0,0,0
34996,251333,35,1,1,0,0,0,0,0,0,0
34997,265327,5,3,0,0,0,0,0,0,0,0
34998,302573,2,0,0,0,0,0,0,0,0,0
34999,246713,1,0,1,0,0,0,0,0,0,0
35000,381696,12,1,1,0,0,0,0,0,0,0
35001,200163,2,0,0,0,0,0,0,0,0,0
35002,269990,0,0,0,0,0,0,0,0,0,0
35003,237405,0,0,0,0,0,0,0,0,0,0
35004,782022,9,8,1,0,0,0,0,0,0,0
35005,330504,1,0,0,0,0,0,0,0,0,0
35006,335157,3,0,0,0,0,0,0,0,0,0
35007,256021,4,0,0,0,0,0,0,0,0,0
35008,437569,1,0,0,0,0,0,0,0,0,0
35009,581875,0,0,0,0,0,0,0,0,0,0
35010,242053,2,5,0,0,0,0,0,0,0,0
35011,996089,70,11,0,0,0,0,0,0,0,0
35012,18617,2,1,0,0,0,0,0,0,0,0
35013,176889,1,0,0,0,0,0,0,0,0,0
35014,400290,33,3,3,0,0,1,0,0,0,0
35015,134995,0,0,0,0,0,0,0,0,0,0
35016,242060,0,0,0,0,0,0,0,0,0,0
35017,321192,3,0,0,0,0,0,0,0,0,0
35018,130294,46,0,0,0,0,0,0,0,0,0
35019,889104,1,0,0,0,0,0,0,0,0,0
35020,246714,1,0,0,0,0,0,0,0,0,0
35021,581829,41,5,0,0,0,0,0,0,0,0
35022,302571,4,0,0,0,0,0,0,0,0,0
35023,311881,3,1,0,0,0,0,0,0,0,0
35024,977500,39,6,1,4,0,0,0,0,0,0
35025,1117145,20,17,14,0,0,4,0,0,0,0
35026,186198,2,0,0,0,0,0,0,0,0,0
35027,256016,4,5,0,0,0,0,0,0,0,0
35028,325847,3,0,0,0,0,0,0,0,0,0
35029,1028675,69,11,0,0,0,0,0,0,0,0
35030,423600,4,0,1,0,0,0,0,0,0,0
35031,293256,6,3,0,0,0,0,0,0,0,0
35032,903002,36,16,12,4,0,0,0,0,0,0
35033,372394,6,0,0,0,0,0,0,0,0,0
35034,726153,14,9,0,4,0,0,0,0,0,0
35035,1340586,38,10,2,4,0,0,0,0,0,0
35036,176884,3,3,0,0,0,0,0,0,0,0
35037,181544,1,0,0,0,0,0,0,0,0,0
35038,321176,19,0,0,0,0,0,0,0,0,0
35039,311879,6,0,0,0,0,0,0,0,0,0
35040,367739,6,0,0,0,0,0,0,0,0,0
35041,358428,3,4,0,0,0,0,0,0,0,0
35042,377047,8,0,0,0,0,0,0,0,0,0
35043,735480,5,5,0,0,0,0,0,0,0,0
35044,404983,2,0,0,0,0,0,0,0,0,0
35045,535310,7,2,2,4,0,0,0,0,0,0
35046,283954,1,0,0,0,0,0,0,0,0,0
35047,307224,6,0,0,0,0,0,0,0,0,0
35048,209469,3,3,0,0,0,0,0,0,0,0
35049,223440,0,0,0,0,0,0,0,0,0,0
35050,228078,12,1,1,3,0,0,0,0,0,0
35051,204820,0,0,0,0,0,0,0,0,0,0
35052,768060,8,6,1,0,0,0,0,0,0,0
35053,18617,2,1,0,0,0,0,0,0,0,0
35054,214111,6,7,0,5,1,0,0,0,0,0
35055,991435,69,11,0,0,0,0,0,0,0,0
35056,214124,3,3,0,0,0,0,0,0,0,0
35057,214124,3,3,0,0,0,0,0,0,0,0
35058,316531,7,2,0,0,0,0,0,0,0,0
35059,274621,18,2,1,3,0,0,0,0,0,0
35060,237403,2,0,0,0,0,0,0,0,0,0
35061,470150,2,2,0,1,0,0,0,0,0,0
35062,367743,2,0,0,0,0,0,0,0,0,0
35063,344466,3,1,0,0,0,0,0,0,0,0
35064,297920,0,0,0,0,0,0,0,0,0,0
35065,172226,5,1,3,0,0,0,0,0,0,0
35066,460837,4,4,0,0,0,0,0,0,0,0
35067,218782,3,0,0,0,0,0,0,0,0,0
35068,321192,3,0,0,0,0,0,0,0,0,0
35069,1070621,7,21,1,0,0,0,0,0,0,0
35070,330502,3,0,0,0,0,0,0,0,0,0
35071,297912,6,2,0,0,0,0,0,0,0,0
35072,209469,3,3,0,0,0,0,0,0,0,0
35073,283951,4,0,0,0,0,0,0,0,0,0
35074,391012,5,3,0,0,0,0,0,0,0,0
35075,409633,3,4,0,0,0,0,0,0,0,0
35076,232750,0,0,0,0,0,0,0,0,0,0
35077,935621,19,6,2,3,0,4,0,0,0,0
35078,768047,12,6,3,7,0,0,0,0,0,0
35079,381710,0,0,0,0,0,0,0,0,0,0
35080,209469,3,3,0,0,0,0,0,0,0,0
35081,209475,0,0,0,0,0,0,0,0,0,0
35082,256023,2,0,0,0,0,0,0,0,0,0
35083,265327,5,3,0,0,0,0,0,0,0,0
35084,288607,2,0,1,0,0,0,0,0,0,0
35085,279298,2,0,0,0,0,0,0,0,0,0
35086,581857,13,5,0,0,0,0,0,0,0,0
35087,456188,2,0,0,0,0,0,0,0,0,0
35088,563255,0,0,0,0,0,0,0,0,0,0
35089,623770,0,0,0,0,0,0,0,0,0,0
35090,260679,1,0,0,0,0,0,0,0,0,0
35091,232748,2,0,0,0,0,0,0,0,0,0
35092,1331251,53,14,5,2,1,4,0,0,0,0
35093,544620,7,8,0,0,0,0,0,0,0,0
35094,218785,0,0,0,0,0,0,0,0,0,0
35095,237404,1,0,0,0,0,0,0,0,0,0
35096,228095,0,0,0,0,0,0,0,0,0,0
35097,279287,10,3,0,0,0,0,0,0,0,0
35098,288609,1,0,0,0,0,0,0,0,0,0
35099,488765,6,4,0,0,0,0,0,0,0,0
35100,1247494,30,8,3,4,1,0,0,0,0,0
35101,325846,4,0,0,0,0,0,0,0,0,0
35102,204811,5,1,3,0,0,0,0,0,0,0
35103,265324,6,5,0,0,0,0,0,0,0,0
35104,1643176,35,4,0,0,0,0,0,0,0,0
35105,134995,0,0,0,0,0,0,0,0,0,0
35106,209463,7,5,0,0,0,0,0,0,0,0
35107,1233519,32,15,3,2,0,4,0,0,0,0
35108,265331,3,1,0,0,0,0,0,0,0,0
35109,307225,5,0,0,0,0,0,0,0,0,0
35110,465498,2,0,0,0,0,0,0,0,0,0
35111,176879,7,2,2,0,0,0,0,0,0,0
35112,907628,82,14,0,1,0,0,0,0,0,0
35113,428249,5,6,0,0,0,0,0,0,0,0
35114,139650,0,0,0,0,0,0,0,0,0,0
35115,237402,3,0,0,0,0,0,0,0,0,0
35116,730826,6,0,1,2,0,0,0,0,0,0
35117,619063,44,5,2,1,0,0,0,0,0,0
35118,88445,0,0,0,0,0,0,0,0,0,0
35119,1615246,35,4,0,0,0,0,0,0,0,0
35120,256023,2,0,0,0,0,0,0,0,0,0
35121,269984,4,2,0,0,0,0,0,0,0,0
35122,251365,5,0,0,0,0,0,0,0,0,0
35123,246706,7,2,0,0,0,0,0,0,0,0
35124,1028708,36,6,1,4,0,0,0,0,0,0
35125,265327,5,3,0,0,0,0,0,0,0,0
35126,372394,5,1,0,0,0,0,0,0,0,0
35127,339792,13,4,4,2,0,0,0,0,0,0
35128,232750,0,0,0,0,0,0,0,0,0,0
35129,409569,25,15,7,11,13,0,0,0,0,0
35130,288610,0,0,0,0,0,0,0,0,0,0
35131,283955,0,0,0,0,0,0,0,0,0,0
35132,363082,3,5,0,0,0,0,0,0,0,0
35133,1536098,27,16,3,2,0,4,0,0,0,0
35134,404985,0,0,0,0,0,0,0,0,0,0
35135,381702,8,0,0,0,0,0,0,0,0,0
35136,982120,63,8,8,5,1,0,0,0,0,0
35137,330505,0,0,0,0,0,0,0,0,0,0
35138,269988,2,0,0,0,0,0,0,0,0,0
35139,311885,0,0,0,0,0,0,0,0,0,0
35140,242041,11,8,0,0,0,0,0,0,0,0
35141,1261434,46,13,5,2,1,4,0,0,0,0
35142,1173044,8,6,2,0,0,0,0,0,0,0
35143,460845,0,0,0,0,0,0,0,0,0,0
35144,1252181,10,4,0,0,0,0,0,0,0,0
35145,1056633,23,17,7,5,0,0,0,0,0,0
35146,237404,1,0,0,0,0,0,0,0,0,0
35147,1103178,16,22,0,12,6,0,1,0,0,0
35148,65168,2,0,0,0,0,0,0,0,0,0
35149,516697,4,3,0,1,0,0,0,0,0,0
35150,339812,3,0,0,0,0,0,0,0,0,0
35151,595822,13,5,0,0,0,0,0,0,0,0
35152,102408,2,0,0,0,0,0,0,0,0,0
35153,209469,3,3,0,0,0,0,0,0,0,0
35154,265329,3,3,0,0,0,0,0,0,0,0
35155,107065,0,0,0,0,0,0,0,0,0,0
35156,479441,15,9,0,0,0,0,0,0,0,0
35157,190855,0,0,0,0,0,0,0,0,0,0
35158,488775,0,0,0,0,0,0,0,0,0,0
35159,256023,2,0,0,0,0,0,0,0,0,0
35160,214128,2,0,0,0,0,0,0,0,0,0
35161,586503,22,5,0,0,0,0,0,0,0,0
35162,409639,1,0,0,0,0,0,0,0,0,0
35163,809879,68,18,0,4,1,0,0,0,0,0
35164,358416,13,3,1,2,0,0,0,0,0,0
35165,428241,13,3,1,2,0,0,0,0,0,0
35166,609767,33,5,0,0,0,0,0,0,0,0
35167,102410,0,0,0,0,0,0,0,0,0,0
35168,172233,2,0,0,0,0,0,0,0,0,0
35169,367674,24,16,7,11,13,0,0,0,0,0
35170,251369,1,0,0,0,0,0,0,0,0,0
35171,1405793,8,9,0,0,0,0,0,0,0,0
35172,381680,27,2,1,0,0,0,0,0,0,0
35173,242057,3,0,0,0,0,0,0,0,0,0
35174,218769,15,0,1,0,0,0,0,0,0,0
35175,316532,5,3,0,0,0,0,0,0,0,0
35176,423595,6,4,0,0,0,0,0,0,0,0
35177,242059,0,1,0,0,0,0,0,0,0,0
35178,460837,3,5,0,0,0,0,0,0,0,0
35179,214122,6,2,0,0,0,0,0,0,0,0
35180,237405,0,0,0,0,0,0,0,0,0,0
35181,260672,5,3,0,0,0,0,0,0,0,0
35182,18620,0,0,0,0,0,0,0,0,0,0
35183,13959,6,0,0,0,0,0,0,0,0,0
35184,302574,1,0,0,0,0,0,0,0,0,0
35185,107065,0,0,0,0,0,0,0,0,0,0
35186,251369,1,0,0,0,0,0,0,0,0,0
35187,809921,39,4,4,2,0,0,0,0,0,0
35188,167578,2,0,0,0,0,0,0,0,0,0
35189,97755,0,0,0,0,0,0,0,0,0,0
35190,65170,0,0,0,0,0,0,0,0,0,0
35191,460824,9,8,4,0,0,0,0,0,0,0
35192,400314,8,7,1,0,0,0,0,0,0,0
35193,297916,3,1,0,0,0,0,0,0,0,0
35194,260679,1,0,0,0,0,0,0,0,0,0
35195,335160,0,0,0,0,0,0,0,0,0,0
35196,1289395,30,5,1,4,0,0,0,0,0,0
35197,116375,0,0,0,0,0,0,0,0,0,0
35198,1261491,9,2,2,0,0,1,0,0,0,0
35199,256023,2,0,0,0,0,0,0,0,0,0
35200,512018,19,8,1,4,0,0,0,0,0,0
35201,256025,0,0,0,0,0,0,0,0,0,0
35202,311880,5,0,0,0,0,0,0,0,0,0
35203,1010054,70,11,0,0,0,0,0,0,0,0
35204,330489,8,7,1,0,0,0,0,0,0,0
35205,223435,5,0,0,0,0,0,0,0,0,0
35206,246713,2,0,0,0,0,0,0,0,0,0
35207,842545,5,5,0,0,0,0,0,0,0,0
35208,777375,5,5,0,0,0,0,0,0,0,0
35209,269982,5,3,0,0,0,0,0,0,0,0
35210,218765,10,10,0,0,0,0,0,0,0,0
35211,74474,3,3,0,0,0,0,0,0,0,0
35212,293263,2,0,0,0,0,0,0,0,0,0
35213,107065,0,0,0,0,0,0,0,0,0,0
35214,102410,0,0,0,0,0,0,0,0,0,0
35215,232747,3,0,0,0,0,0,0,0,0,0
35216,209469,3,3,0,0,0,0,0,0,0,0
35217,200160,4,1,0,0,0,0,0,0,0,0
35218,204814,3,3,0,0,0,0,0,0,0,0
35219,283951,4,0,0,0,0,0,0,0,0,0
35220,214128,2,0,0,0,0,0,0,0,0,0
35221,223440,0,0,0,0,0,0,0,0,0,0
35222,111720,0,0,0,0,0,0,0,0,0,0
35223,232744,3,3,0,0,0,0,0,0,0,0
35224,279294,3,3,0,0,0,0,0,0,0,0
35225,930966,19,6,2,3,0,4,0,0,0,0
35226,181545,0,0,0,0,0,0,0,0,0,0
35227,260673,7,0,0,0,0,0,0,0,0,0
35228,1368504,49,9,3,0,1,4,0,0,0,0
35229,553940,3,1,1,0,0,0,0,0,0,0
35230,79135,0,0,0,0,0,0,0,0,0,0
35231,381708,2,0,0,0,0,0,0,0,0,0
35232,302573,2,0,0,0,0,0,0,0,0,0
35233,414295,0,0,0,0,0,0,0,0,0,0
35234,237403,2,0,0,0,0,0,0,0,0,0
35235,274643,2,0,0,0,0,0,0,0,0,0
35236,195507,3,0,0,0,0,0,0,0,0,0
35237,279299,1,0,0,0,0,0,0,0,0,0
35238,274645,0,0,0,0,0,0,0,0,0,0
35239,256024,1,0,0,0,0,0,0,0,0,0
35240,730824,8,0,1,2,0,0,0,0,0,0
35241,158268,2,0,0,0,0,0,0,0,0,0
35242,176881,3,5,1,0,0,0,0,0,0,0
35243,237398,4,3,0,0,0,0,0,0,0,0
35244,218781,4,0,0,0,0,0,0,0,0,0
35245,204814,3,3,0,0,0,0,0,0,0,0
35246,279300,0,0,0,0,0,0,0,0,0,0
35247,107065,0,0,0,0,0,0,0,0,0,0
35248,69823,2,0,0,0,0,0,0,0,0,0
35249,200150,12,3,0,0,0,0,0,0,0,0
35250,232743,2,5,0,0,0,0,0,0,0,0
35251,409620,12,0,8,0,0,0,0,0,0,0
35252,223438,2,0,0,0,0,0,0,0,0,0
35253,325850,0,0,0,0,0,0,0,0,0,0
35254,297918,2,0,0,0,0,0,0,0,0,0
35255,204818,2,0,0,0,0,0,0,0,0,0
35256,353765,9,6,0,0,0,0,0,0,0,0
35257,293263,2,0,0,0,0,0,0,0,0,0
35258,372380,12,0,8,0,0,0,0,0,0,0
35259,283946,6,1,0,2,0,0,0,0,0,0
35260,958909,16,5,0,0,0,0,0,0,0,0
35261,269988,2,0,0,0,0,0,0,0,0,0
35262,339806,6,3,0,0,0,0,0,0,0,0
35263,246714,1,0,0,0,0,0,0,0,0,0
35264,316531,6,1,0,2,0,0,0,0,0,0
35265,335160,0,0,0,0,0,0,0,0,0,0
35266,172235,0,0,0,0,0,0,0,0,0,0
35267,269988,2,0,0,0,0,0,0,0,0,0
35268,214128,2,0,0,0,0,0,0,0,0,0
35269,446870,7,3,0,0,0,0,0,0,0,0
35270,251366,4,0,0,0,0,0,0,0,0,0
35271,144304,1,0,0,0,0,0,0,0,0,0
35272,307197,30,3,0,0,0,0,0,0,0,0
35273,498077,4,3,0,1,0,0,0,0,0,0
35274,381708,2,0,0,0,0,0,0,0,0,0
35275,195507,3,0,0,0,0,0,0,0,0,0
35276,218783,2,0,0,0,0,0,0,0,0,0
35277,456180,7,3,0,0,0,0,0,0,0,0
35278,325850,0,0,0,0,0,0,0,0,0,0
35279,437555,9,4,0,2,0,0,0,0,0,0
35280,1284701,53,14,5,2,1,4,0,0,0,0
35281,209469,3,3,0,0,0,0,0,0,0,0
35282,260677,3,0,0,0,0,0,0,0,0,0
35283,321185,8,2,0,0,0,0,0,0,0,0
35284,246709,3,3,0,0,0,0,0,0,0,0
35285,269989,1,0,0,0,0,0,0,0,0,0
35286,330502,2,0,1,0,0,0,0,0,0,0
35287,772682,40,5,1,2,0,0,0,0,0,0
35288,256019,3,3,0,0,0,0,0,0,0,0
35289,223437,3,0,0,0,0,0,0,0,0,0
35290,176874,10,0,6,0,0,0,0,0,0,0
35291,353774,6,0,0,0,0,0,0,0,0,0
35292,344466,3,1,0,0,0,0,0,0,0,0
35293,293253,5,7,0,0,0,0,0,0,0,0
35294,186200,0,0,0,0,0,0,0,0,0,0
35295,232746,4,0,0,0,0,0,0,0,0,0
35296,1098576,0,4,0,0,0,0,0,0,0,0
35297,409640,0,0,0,0,0,0,0,0,0,0
35298,279293,2,5,0,0,0,0,0,0,0,0
35299,795957,40,5,1,2,0,0,0,0,0,0
35300,162925,0,0,0,0,0,0,0,0,0,0
35301,204820,0,0,0,0,0,0,0,0,0,0
35302,442217,4,4,0,0,0,0,0,0,0,0
35303,260678,2,0,0,0,0,0,0,0,0,0
35304,311881,4,0,0,0,0,0,0,0,0,0
35305,274643,2,0,0,0,0,0,0,0,0,0
35306,111720,0,0,0,0,0,0,0,0,0,0
35307,269989,1,0,0,0,0,0,0,0,0,0
35308,260672,5,3,0,0,0,0,0,0,0,0
35309,204810,5,5,0,0,0,0,0,0,0,0
35310,321193,2,0,0,0,0,0,0,0,0,0
35311,190855,0,0,0,0,0,0,0,0,0,0
35312,223435,0,5,0,0,0,0,0,0,0,0
35313,404983,2,0,0,0,0,0,0,0,0,0
35314,1252179,12,0,0,0,0,4,0,0,0,0
35315,204814,3,3,0,0,0,0,0,0,0,0
35316,181539,3,3,0,0,0,0,0,0,0,0
